"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P3ES_1";"P3ES_2";"P3ES_3";"P3ES_4";"P3ES_5";"P3ES_6";"P4ES_1";"P4ES_2";"P4ES_3";"P4ES_4";"P4ES_5";"P4ES_6";"P5_1";"P5_2";"P5_3";"P5_4";"P5_5";"P5_6";"P6_1";"P6_2";"P6_3";"P6_4";"P7ES_1";"P7ES_2";"P7ES_3";"P7ES_4";"P8ES_1";"P8ES_2";"P8ES_3";"P8ES_4";"P9_1";"P9_2";"P9_3";"P9_4";"P9_5";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P12";"P13";"P14";"P15";"P16";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"RECUVOTOGR";"RECUERDO";"SITLAB";"RELALAB";"CNO11";"CNO11R";"ECIVIL";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4"
3406;1024;37;9;8;101;3;5;0;2;1;18;2;4;5;5;5;5;5;4;4;5;1;1;1;1;5;5;1;5;5;5;5;3;4;4;4;4;5;4;4;5;5;5;5;5;1;1;1;1;1;2;1;2;1;4;4;4;2;4;4;4;2;4;4;1;1;2;1;10;3;0;0;9995;5;0;0;16;2;3;6;4;1;3;5;3;2;2;1,22861;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;21;1;0;0;0;13;0;"";"";8;5;23;1;16;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3406;1038;38;15;31;0;3;2;0;1;2;48;1;2;2;1;3;1;1;1;2;5;4;5;5;3;5;5;5;5;5;3;5;1;1;1;1;2;1;3;2;4;2;5;5;5;4;4;4;3;5;2;1;1;3;3;2;1;1;3;1;1;1;2;1;4;2;2;2;9;1;1501;1501;1501;2;0;0;12;1;3;7;5;1;5;5;98;8;2;0,9723;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;2;0;41;1;0;0;0;26;0;"";"";8;5;23;1;16;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3406;1202;39;14;30;0;3;2;0;1;2;66;1;2;1;1;2;2;1;2;2;4;2;3;3;2;4;4;2;2;4;3;4;1;1;1;1;1;1;2;3;5;3;4;5;5;5;5;5;4;5;1;1;1;1;1;2;2;2;3;2;2;3;3;1;4;2;2;2;4;1;5;5;5;7;0;0;14;1;3;4;3;2;3;8;3;2;2;0,95416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;4;0;"";"";8;5;23;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1217;40;9;25;0;3;2;0;1;2;47;1;4;2;2;4;4;3;2;4;5;5;1;5;1;5;5;1;1;5;1;5;2;2;2;1;2;3;3;3;4;3;4;4;4;3;3;3;2;2;2;1;5;3;3;4;2;1;2;4;2;1;2;2;2;2;2;2;5;1;9998;9998;9998;3;0;0;15;3;3;7;5;1;5;5;4;3;2;1,1705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;7;0;"";"";8;5;23;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1244;41;15;31;0;3;3;0;2;1;77;1;1;1;4;4;2;1;4;4;5;5;5;5;4;5;5;3;3;3;2;4;2;1;2;1;1;2;2;2;5;4;4;5;5;4;5;4;4;4;1;1;1;1;1;4;4;2;1;2;1;2;1;2;4;2;2;2;4;1;1;1;1;2;0;0;12;1;3;8;6;1;5;4;4;3;1;0,88235;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;19;0;0;0;0;14;0;"";"";8;5;23;1;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1247;42;9;8;19;1;7;0;2;2;48;1;2;4;2;4;2;2;4;4;5;3;2;5;3;5;5;4;3;5;3;4;1;1;2;2;1;3;1;1;2;4;5;5;5;5;3;3;3;4;1;1;1;2;2;4;4;2;1;2;3;4;2;1;2;2;2;2;4;1;903;903;903;1;1;4;4;2;3;15;6;3;2;5;3;2;1;0,99879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;0;"";"";8;5;23;1;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1296;43;1;4;13;2;5;0;1;1;64;1;2;1;1;1;1;1;1;4;5;1;1;5;1;5;5;1;1;5;1;5;1;1;1;1;1;1;2;2;4;3;5;5;5;5;5;5;5;5;1;1;1;5;1;1;5;5;5;5;5;5;5;1;2;2;2;2;7;1;1;1;1;1;2;1;1;1;3;12;6;6;0;1;3;2;1;1,04049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";8;5;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1306;44;14;30;30;1;6;0;1;2;60;1;2;4;4;2;1;3;3;1;5;1;3;3;2;4;5;2;3;3;2;4;2;2;2;2;2;3;3;4;4;4;3;2;2;3;3;3;1;4;4;2;3;4;3;5;1;3;3;4;2;4;4;2;2;2;2;2;3;1;1;1;1;7;0;0;14;1;3;7;5;2;2;3;3;2;1;0,79898;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;10;0;"";"";8;5;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1315;45;12;27;28;2;4;0;2;2;44;1;1;1;1;3;2;1;3;2;5;4;4;3;1;5;5;4;4;3;1;5;2;1;1;1;1;3;3;2;4;2;4;4;4;2;4;3;4;4;1;1;1;1;1;5;5;3;2;1;1;1;3;2;2;2;2;2;3;1;1;1;1;1;1;2;2;2;3;13;6;2;1;4;3;2;1;0,89268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";8;5;23;1;27;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
3406;1331;46;9;8;0;3;4;0;2;1;65;1;2;1;3;1;1;1;4;4;4;5;5;4;4;4;5;5;5;4;5;4;1;3;2;3;4;2;4;3;5;3;1;4;5;4;1;3;1;1;4;1;4;4;5;5;2;4;4;1;2;1;1;2;2;2;2;2;3;1;9999;9999;9999;1;1;5;5;1;3;4;3;5;0;3;5;4;1;0,99799;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";9;5;23;2;24;1;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1332;47;8;5;19;2;4;0;1;2;60;1;2;1;2;3;2;2;3;3;5;4;3;5;4;4;5;4;4;5;4;4;1;1;2;1;1;2;2;2;4;3;4;4;4;3;4;4;3;4;1;1;1;2;2;2;2;1;1;4;4;3;3;1;4;2;2;2;5;1;2;2;2;2;0;0;12;1;3;11;6;2;3;2;3;2;1;0,87521;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;4;0;"";"";8;5;23;1;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1350;48;7;45;0;3;2;0;2;1;45;1;1;1;1;1;1;1;2;5;5;2;1;5;3;5;5;3;1;5;3;5;1;1;1;1;1;1;2;2;3;2;5;5;5;5;5;4;3;5;1;1;1;1;1;2;5;1;2;4;1;5;5;1;4;2;2;2;3;1;1;1;1;1;2;1;1;1;3;7;5;6;0;1;3;2;1;0,97949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"";"";8;5;23;1;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1395;49;11;10;37;2;4;0;2;1;60;1;2;3;2;4;2;2;2;3;4;2;1;2;2;3;3;2;1;1;2;2;2;3;3;3;2;3;3;3;3;3;2;3;3;2;4;3;3;3;2;2;2;2;2;5;5;8;1;5;5;8;2;2;2;2;2;8;2;1;4;4;4;1;1;2;2;1;3;7;5;5;0;3;5;4;1;0,81522;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;1;0;0;0;20;1;"";"";8;5;23;1;15;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1431;50;9;17;0;3;3;0;1;2;65;1;3;3;4;4;1;1;2;5;5;5;5;5;1;5;5;4;5;4;1;5;1;1;1;1;1;1;2;2;3;3;5;5;4;5;4;4;5;5;1;1;2;3;2;3;5;5;1;3;5;5;1;2;9;2;2;2;5;1;1;1;1;2;0;0;12;3;3;4;3;2;1;5;3;2;1;1,04258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";8;5;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1434;51;8;9;0;3;3;0;1;2;49;1;2;1;2;3;2;2;1;2;5;3;4;4;1;5;4;3;3;4;1;5;2;1;2;1;1;2;1;1;4;4;5;5;5;5;4;4;4;5;1;1;1;5;3;3;5;5;4;3;2;1;3;2;2;2;2;2;5;1;2;2;2;1;1;4;4;1;3;7;5;1;3;2;3;2;1;0,97821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";8;5;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1457;52;7;13;0;3;3;0;2;2;52;1;1;2;1;2;1;2;2;2;5;4;3;5;4;3;5;3;3;5;4;5;1;1;1;1;1;1;2;1;1;1;5;5;5;5;5;5;5;5;1;1;1;1;1;1;1;1;1;2;3;2;3;1;2;2;2;2;5;1;1;1;1;1;1;2;2;1;3;14;6;4;0;2;3;2;1;0,93753;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;40;0;0;0;0;41;2;"";"";8;5;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1490;53;8;24;89;2;5;0;1;2;75;1;2;2;2;2;8;2;2;4;5;4;5;4;3;4;5;5;5;3;5;4;2;2;1;1;1;2;2;2;5;2;5;4;5;4;5;4;4;4;8;2;2;2;8;4;5;1;1;4;4;8;2;1;1;2;2;2;5;1;9999;9999;9999;2;0;0;12;3;3;8;6;2;3;5;3;2;2;1,32958;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;6;0;"";"";8;5;23;1;22;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1508;54;5;35;16;1;5;0;2;1;42;1;1;2;1;2;3;2;4;3;5;5;1;3;2;4;5;5;3;3;5;5;2;1;1;1;1;1;1;1;5;5;4;5;5;5;1;4;3;4;2;2;3;1;1;4;2;1;4;3;2;2;4;1;1;2;2;2;8;1;9998;9998;9998;1;1;10;10;2;3;7;5;2;4;2;3;2;1;0,87083;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;20;0;0;0;0;12;1;"";"";8;5;23;1;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1542;55;16;20;0;3;3;0;1;1;65;1;4;8;8;8;8;2;8;8;5;8;8;8;8;5;5;8;4;1;8;5;8;8;8;2;8;8;5;5;5;5;1;5;5;5;5;5;1;5;1;1;1;8;8;8;8;2;8;8;8;3;3;2;4;1;8;1;98;8;0;0;9998;2;0;0;12;3;3;2;2;2;2;5;99;9;3;0,98209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;0;"";"";8;5;23;1;26;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1584;56;13;28;79;1;7;0;2;1;55;1;2;2;2;4;4;2;5;1;5;4;4;1;1;2;5;4;3;2;1;4;5;3;2;2;3;5;5;5;5;5;2;4;4;1;1;1;2;1;3;1;2;5;5;5;1;4;5;1;5;2;5;4;2;2;2;2;7;1;2;2;2;1;1;4;4;1;3;13;6;1;4;4;4;3;2;0,85555;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;12;0;0;0;0;7;0;"";"";8;5;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1685;57;12;32;0;3;3;0;2;1;21;1;2;4;2;2;2;2;4;4;3;2;1;4;1;1;3;2;1;4;1;2;4;1;2;2;2;1;1;1;4;5;4;5;3;1;1;3;2;3;4;1;4;5;5;4;2;2;4;4;4;4;4;2;2;2;2;2;8;3;0;0;9995;6;0;0;13;2;3;16;7;4;0;2;3;2;2;1,18816;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;44;0;0;0;0;37;1;"";"";8;5;23;1;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1698;58;8;37;274;2;5;0;2;1;81;1;2;2;1;2;2;2;8;1;5;5;5;5;2;5;5;5;5;5;2;5;2;1;1;1;1;1;3;3;4;3;5;5;5;5;5;5;5;5;1;1;1;1;1;2;2;2;2;3;2;2;3;1;5;2;2;2;1;1;4;4;4;2;0;0;12;1;3;2;2;2;3;4;98;8;2;0,85839;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;6;0;"";"";8;5;23;1;23;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1717;59;14;30;0;3;4;0;1;1;24;1;2;5;2;2;5;3;5;2;3;4;2;2;2;3;4;2;2;2;2;4;2;2;3;2;2;3;2;2;5;5;5;4;4;3;1;3;4;4;2;2;2;4;3;5;1;4;4;5;1;5;3;1;1;2;2;1;5;1;3;3;3;6;0;0;13;2;3;10;6;2;3;4;3;2;2;1,07583;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;17;0;0;0;0;9;1;"";"";8;5;23;1;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1736;60;11;10;37;2;4;0;2;1;58;1;2;2;3;3;3;2;3;3;5;3;2;4;1;5;5;2;1;4;1;5;2;1;2;1;1;2;3;3;3;1;5;5;5;5;5;5;4;7;1;1;2;4;4;2;4;1;4;3;4;2;4;1;4;2;2;2;98;2;0;0;9997;1;1;3;3;2;3;6;4;6;0;4;97;6;1;0,81522;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;11;1;"";"";8;5;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1738;61;10;46;250;1;6;0;2;1;54;1;1;1;1;2;1;1;1;2;5;4;1;4;5;5;5;4;5;5;1;5;1;1;1;1;1;1;1;1;1;1;5;5;5;5;5;5;5;5;1;1;1;1;1;1;2;1;1;4;2;5;1;1;4;2;2;2;7;1;2;2;2;1;2;1;1;5;3;12;6;2;2;1;2;1;1;0,81732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;10;2;0;0;0;9;0;"";"";8;5;23;1;24;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1747;62;1;23;0;3;4;0;1;2;41;1;5;2;2;4;4;3;4;4;1;5;5;5;5;1;5;5;5;5;5;3;2;2;1;2;2;4;3;5;5;3;2;5;3;5;5;3;4;3;1;1;1;1;5;1;4;5;3;5;3;4;5;1;1;1;2;2;10;1;2;2;2;1;1;5;5;1;3;4;3;3;3;2;12;5;2;1,10956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;12;0;0;0;1;10;1;"";"";8;5;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1756;63;15;31;0;3;1;0;1;1;66;1;4;4;4;4;3;1;4;5;5;1;3;3;1;4;4;1;2;2;2;3;4;2;4;2;4;5;5;5;5;5;1;1;1;1;1;1;1;1;2;2;2;2;2;4;5;2;2;4;5;2;2;2;2;2;2;2;4;2;0;0;9997;2;0;0;12;1;3;5;5;2;1;3;5;4;1;0,97841;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;14;0;"";"";8;5;23;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1784;64;12;15;78;1;4;0;1;2;58;1;2;3;2;5;1;1;2;4;4;2;2;3;1;4;3;3;2;2;2;3;1;3;2;2;2;2;2;3;3;4;4;4;4;3;5;4;4;4;2;2;2;3;3;3;3;2;2;3;3;5;5;1;4;2;2;2;5;1;9998;9998;9998;4;0;0;16;1;3;11;6;1;5;8;3;2;1;0,84714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0;"";"";8;5;23;1;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1838;65;14;30;30;1;6;0;2;1;46;1;1;2;2;3;2;3;4;2;5;3;1;3;2;5;5;3;2;2;2;5;2;1;3;2;1;4;2;3;5;4;4;5;3;4;2;4;2;7;2;1;2;4;3;1;2;3;2;4;3;2;2;1;2;2;2;2;6;1;5;5;5;1;1;1;1;2;3;11;6;5;0;4;4;3;1;0,80282;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;5;0;"";"";8;5;23;1;14;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3406;1875;66;8;24;0;3;3;0;1;2;38;1;1;1;1;2;1;1;1;1;5;4;3;4;4;4;4;4;4;3;4;3;1;1;2;1;1;1;1;1;1;2;4;5;4;3;4;4;3;4;1;1;1;2;2;2;2;1;2;2;2;2;4;2;2;2;2;2;6;1;1;1;1;1;1;2;2;1;3;10;6;1;4;2;2;1;2;0,99682;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;2;0;"";"";9;5;23;2;11;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1886;67;1;11;0;3;4;0;2;2;30;2;2;2;5;4;4;1;2;2;4;5;3;2;1;2;5;5;1;5;2;1;2;2;1;4;4;3;2;2;5;3;3;1;1;4;3;3;3;4;3;3;4;4;4;4;1;3;3;1;1;1;1;4;1;2;2;2;5;1;3;3;3;1;1;9;9;1;3;5;5;1;3;5;12;5;2;1,08581;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;27;0;0;0;0;19;1;"";"";9;5;23;2;20;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1892;68;5;38;23;3;5;0;2;1;54;1;3;4;3;3;3;2;5;4;5;2;2;4;3;4;5;2;4;3;3;4;2;2;4;2;1;2;3;2;5;5;5;5;5;4;3;2;3;3;1;1;1;3;3;2;2;2;2;2;2;2;2;1;4;2;2;8;3;1;1;1;1;1;1;4;4;1;3;11;6;6;0;2;3;2;1;0,86146;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;6;0;"";"";8;5;23;1;21;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1906;69;11;6;0;3;3;0;2;2;36;1;4;3;4;5;5;1;1;4;4;4;4;4;3;4;4;5;5;2;3;4;2;2;1;1;2;2;4;4;4;4;4;4;4;5;2;3;2;2;2;2;2;2;2;4;5;2;4;3;4;3;3;2;4;2;2;2;1;1;4;4;4;1;3;5;5;1;3;5;5;6;0;5;12;5;1;0,91336;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;44;0;0;0;0;37;1;"";"";8;5;23;1;13;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
3406;1943;70;14;30;30;1;6;0;1;1;74;1;1;2;2;4;4;2;4;2;5;1;1;2;1;4;5;1;2;4;1;5;2;1;1;1;2;2;4;1;4;4;5;5;5;5;5;3;3;4;2;2;1;4;2;4;2;8;2;2;9;9;5;2;8;2;2;9;7;1;2;2;2;2;0;0;12;1;3;11;6;1;5;4;3;2;2;0,81865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;0;"";"";8;5;23;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;1968;71;10;3;14;2;5;0;2;1;50;1;2;3;2;2;2;2;4;2;5;2;3;4;5;4;5;2;2;3;4;5;2;1;1;1;2;1;2;2;3;5;4;4;3;4;5;4;4;4;2;1;2;4;1;2;2;4;3;3;4;3;5;1;4;2;2;2;99;9;0;0;9999;1;9;99;99;1;3;10;6;9;0;8;99;9;3;0,82439;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;22;1;0;0;0;20;1;"";"";8;5;23;1;14;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
3406;1973;72;3;33;44;1;5;0;2;1;37;1;2;1;5;2;5;5;2;1;1;5;5;3;5;2;1;5;5;3;5;2;2;1;4;1;1;4;2;1;5;5;3;3;1;5;5;3;2;4;1;1;4;4;5;5;1;3;5;1;5;3;1;2;1;2;2;2;8;2;0;0;9997;1;1;7;7;2;3;7;5;2;3;4;12;5;1;0,82692;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;7;1;"";"";8;5;23;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
